tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,4,,,,
0,control_change,,,,,0,0,5,,,10,109,4,,,,
0,control_change,,,,,0,0,5,,,7,127,4,,,,
0,program_change,,,,,0,0,5,,,,,4,41,,,
0,key_signature,,,,,0,1,5,,,,,,,E,,
0,note_on,,,,,0,0,5,,,,,4,,,68,92
0,key_signature,,,,,0,1,16,,,,,,,C,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,5,,,,
0,control_change,,,,,0,0,6,,,10,21,5,,,,
0,control_change,,,,,0,0,6,,,7,127,5,,,,
0,program_change,,,,,0,0,6,,,,,5,42,,,
0,key_signature,,,,,0,1,6,,,,,,,E,,
0,note_on,,,,,0,0,6,,,,,5,,,52,92
0,note_on,,,,,0,0,4,,,,,3,,,71,108
0,track_name,,,,,0,1,7,,,,,,,,,
0,key_signature,,,,,0,1,4,,,,,,,E,,
0,control_change,,,,,0,0,4,,,7,127,3,,,,
0,control_change,,,,,0,0,2,,,10,105,1,,,,
0,control_change,,,,,0,0,2,,,7,127,1,,,,
0,program_change,,,,,0,0,2,,,,,1,40,,,
0,key_signature,,,,,0,1,2,,,,,,,E,,
0,note_on,,,,,0,0,2,,,,,1,,,71,92
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,2,,,,
0,control_change,,,,,0,0,3,,,10,21,2,,,,
0,control_change,,,,,0,0,3,,,7,127,2,,,,
0,program_change,,,,,0,0,3,,,,,2,48,,,
0,key_signature,,,,,0,1,3,,,,,,,E,,
0,note_on,,,,,0,0,3,,,,,2,,,71,108
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
0,control_change,,,,,0,0,4,,,10,109,3,,,,
