tick,type,time,meta,track,program,channel,pitch,tempo,note,velocity
0,copyright,0,1,0,,,,,,
0,program_change,0,0,0,6,0,,,,
0,pitchwheel,0,0,0,,0,0,,,
0,program_change,0,0,0,6,1,,,,
0,pitchwheel,0,0,0,,1,-590,,,
0,program_change,0,0,0,6,2,,,,
0,pitchwheel,0,0,0,,2,-272,,,
0,program_change,0,0,0,6,3,,,,
0,pitchwheel,0,0,0,,3,-353,,,
0,program_change,0,0,0,6,4,,,,
0,pitchwheel,0,0,0,,4,-560,,,
0,program_change,0,0,0,6,5,,,,
0,pitchwheel,0,0,0,,5,-80,,,
0,program_change,0,0,0,6,6,,,,
0,pitchwheel,0,0,0,,6,-625,,,
0,program_change,0,0,0,6,7,,,,
0,pitchwheel,0,0,0,,7,-130,,,
0,program_change,0,0,0,6,8,,,,
0,pitchwheel,0,0,0,,8,-512,,,
0,program_change,0,0,0,6,10,,,,
0,pitchwheel,0,0,0,,10,-464,,,
0,program_change,0,0,0,6,11,,,,
0,pitchwheel,0,0,0,,11,-208,,,
0,program_change,0,0,0,6,12,,,,
0,pitchwheel,0,0,0,,12,-553,,,
0,set_tempo,0,1,0,,,,500000,,
96,note_on,96,0,0,,7,,,79,127
287,note_off,191,0,0,,7,,,79,127
288,note_on,1,0,0,,2,,,74,127
479,note_off,191,0,0,,2,,,74,127
480,note_on,1,0,0,,2,,,74,127
671,note_off,191,0,0,,2,,,74,127
672,note_on,1,0,0,,2,,,74,127
863,note_off,191,0,0,,2,,,74,127
864,note_on,1,0,0,,0,,,72,127
959,note_off,95,0,0,,0,,,72,127
960,note_on,1,0,0,,12,,,71,127
1055,note_off,95,0,0,,12,,,71,127
1056,note_on,1,0,0,,10,,,69,127
1151,note_off,95,0,0,,10,,,69,127
1152,note_on,1,0,0,,7,,,67,127
1247,note_off,95,0,0,,7,,,67,127
1248,note_on,1,0,0,,12,,,71,127
1439,note_off,191,0,0,,12,,,71,127
1440,note_on,1,0,0,,2,,,74,127
1631,note_off,191,0,0,,2,,,74,127
1632,note_on,1,0,0,,7,,,79,127
1823,note_off,191,0,0,,7,,,79,127
1824,note_on,1,0,0,,2,,,74,127
2015,note_off,191,0,0,,2,,,74,127
2016,note_on,1,0,0,,2,,,74,127
2207,note_off,191,0,0,,2,,,74,127
2208,note_on,1,0,0,,2,,,74,127
2399,note_off,191,0,0,,2,,,74,127
2400,note_on,1,0,0,,0,,,72,127
2495,note_off,95,0,0,,0,,,72,127
2496,note_on,1,0,0,,12,,,71,127
2591,note_off,95,0,0,,12,,,71,127
2592,note_on,1,0,0,,10,,,69,127
2687,note_off,95,0,0,,10,,,69,127
2688,note_on,1,0,0,,7,,,67,127
2783,note_off,95,0,0,,7,,,67,127
2784,note_on,1,0,0,,12,,,71,127
2976,note_on,192,0,0,,2,,,74,127
3072,note_off,96,0,0,,12,,,71,127
3167,note_off,95,0,0,,2,,,74,127
3168,note_on,1,0,0,,7,,,67,127
3168,note_on,0,0,0,,12,,,71,127
3359,note_off,191,0,0,,7,,,67,127
3360,note_on,1,0,0,,2,,,62,127
3551,note_off,191,0,0,,2,,,62,127
3551,note_off,0,0,0,,12,,,71,127
3552,note_on,1,0,0,,2,,,62,127
3552,note_on,0,0,0,,12,,,71,127
3615,note_off,63,0,0,,12,,,71,127
3616,note_on,1,0,0,,10,,,69,127
3679,note_off,63,0,0,,10,,,69,127
3680,note_on,1,0,0,,12,,,71,127
3743,note_off,63,0,0,,12,,,71,127
3743,note_off,0,0,0,,2,,,62,127
3744,note_on,1,0,0,,2,,,62,127
3744,note_on,0,0,0,,10,,,69,127
3807,note_off,63,0,0,,10,,,69,127
3808,note_on,1,0,0,,7,,,67,127
3871,note_off,63,0,0,,7,,,67,127
3872,note_on,1,0,0,,10,,,69,127
3935,note_off,63,0,0,,10,,,69,127
3935,note_off,0,0,0,,2,,,62,127
3936,note_on,1,0,0,,0,,,60,127
3936,note_on,0,0,0,,7,,,67,127
4031,note_off,95,0,0,,0,,,60,127
4032,note_on,1,0,0,,12,,,59,127
4127,note_off,95,0,0,,12,,,59,127
4128,note_on,1,0,0,,10,,,57,127
4223,note_off,95,0,0,,10,,,57,127
4224,note_on,1,0,0,,7,,,55,127
4319,note_off,95,0,0,,7,,,55,127
4320,note_on,1,0,0,,12,,,59,127
4511,note_off,191,0,0,,12,,,59,127
4511,note_off,0,0,0,,7,,,67,127
4512,note_on,1,0,0,,2,,,62,127
4512,note_on,0,0,0,,2,,,74,127
4703,note_off,191,0,0,,2,,,74,127
4703,note_off,0,0,0,,2,,,62,127
4704,note_on,1,0,0,,7,,,67,127
4704,note_on,0,0,0,,12,,,71,127
4895,note_off,191,0,0,,7,,,67,127
4896,note_on,1,0,0,,2,,,62,127
5087,note_off,191,0,0,,2,,,62,127
5087,note_off,0,0,0,,12,,,71,127
5088,note_on,1,0,0,,2,,,62,127
5088,note_on,0,0,0,,12,,,71,127
5151,note_off,63,0,0,,12,,,71,127
5152,note_on,1,0,0,,10,,,69,127
5215,note_off,63,0,0,,10,,,69,127
5216,note_on,1,0,0,,12,,,71,127
5279,note_off,63,0,0,,12,,,71,127
5279,note_off,0,0,0,,2,,,62,127
5280,note_on,1,0,0,,2,,,62,127
5280,note_on,0,0,0,,10,,,69,127
5343,note_off,63,0,0,,10,,,69,127
5344,note_on,1,0,0,,7,,,67,127
5407,note_off,63,0,0,,7,,,67,127
5408,note_on,1,0,0,,10,,,69,127
5471,note_off,63,0,0,,10,,,69,127
5471,note_off,0,0,0,,2,,,62,127
5472,note_on,1,0,0,,0,,,60,127
5472,note_on,0,0,0,,7,,,67,127
5567,note_off,95,0,0,,0,,,60,127
5568,note_on,1,0,0,,12,,,59,127
5663,note_off,95,0,0,,12,,,59,127
5664,note_on,1,0,0,,10,,,57,127
5759,note_off,95,0,0,,10,,,57,127
5760,note_on,1,0,0,,7,,,55,127
5855,note_off,95,0,0,,7,,,55,127
5856,note_on,1,0,0,,12,,,59,127
5952,note_off,96,0,0,,7,,,67,127
6047,note_off,95,0,0,,12,,,59,127
6048,note_on,1,0,0,,2,,,62,127
6048,note_on,0,0,0,,2,,,74,127
6239,note_off,191,0,0,,2,,,74,127
6239,note_off,0,0,0,,2,,,62,127
6240,note_on,1,0,0,,0,,,60,127
6240,note_on,0,0,0,,2,,,74,127
6431,note_off,191,0,0,,2,,,74,127
6432,note_on,1,0,0,,4,,,76,127
6623,note_off,191,0,0,,4,,,76,127
6623,note_off,0,0,0,,0,,,60,127
6624,note_on,1,0,0,,10,,,57,127
6624,note_on,0,0,0,,4,,,76,127
6815,note_off,191,0,0,,4,,,76,127
6816,note_on,1,0,0,,6,,,78,127
7007,note_off,191,0,0,,6,,,78,127
7007,note_off,0,0,0,,10,,,57,127
7008,note_on,1,0,0,,12,,,59,127
7008,note_on,0,0,0,,10,,,81,127
